release_date,price,average_playtime,release_month,release_year,multi_player,single_player,sports,total_ratings
2016-09-01,0.79,258,9,2016,0,1,0,12
2017-09-12,10.99,0,9,2017,1,0,0,5
2016-08-26,6.99,135,8,2016,0,1,0,133
2016-11-11,0.79,210,11,2016,0,1,0,46
2016-09-02,18.99,0,9,2016,0,0,0,66
2016-09-03,3.99,0,9,2016,0,1,0,20
2018-05-24,7.19,0,5,2018,0,1,0,11
2017-03-03,5.19,52,3,2017,1,1,0,15
2016-09-29,12.39,0,9,2016,0,1,0,514
2016-10-14,6.99,0,10,2016,1,0,0,19
2017-12-18,11.39,84,12,2017,0,1,0,366
2016-11-23,1.69,0,11,2016,0,1,0,3
2016-10-24,1.59,231,10,2016,0,1,0,69
2018-08-08,10.29,0,8,2018,0,1,0,25
2018-02-07,6.99,0,2,2018,0,1,1,21
2016-10-17,6.99,0,10,2016,0,1,0,15
2016-08-19,2.89,0,8,2016,0,1,0,9
2017-11-20,14.99,0,11,2017,0,1,0,27
2018-07-20,10.99,0,7,2018,0,0,0,19
2016-11-28,6.19,0,11,2016,0,1,0,8
2016-09-01,0.0,0,9,2016,0,1,0,92
2016-11-21,10.29,0,11,2016,0,1,0,84
2016-09-05,6.99,0,9,2016,1,0,0,5
2016-09-11,6.19,0,9,2016,0,1,0,67
2016-09-22,6.99,0,9,2016,0,1,0,96
2016-08-25,1.99,0,8,2016,0,1,0,152
2017-01-17,5.99,0,1,2017,1,1,0,29
2017-07-31,11.39,0,7,2017,0,1,0,30
2016-09-09,1.99,0,9,2016,0,0,0,25
2016-09-20,2.79,0,9,2016,0,1,0,4
2017-07-04,154.99,0,7,2017,0,1,0,4
2017-12-22,1.69,0,12,2017,0,1,0,11
2016-08-29,0.0,0,8,2016,0,1,0,24
2016-12-20,2.79,0,12,2016,0,1,0,10
2018-12-04,44.99,1337,12,2018,0,1,0,5855
2016-09-16,1.69,0,9,2016,1,0,0,9
2016-11-07,9.29,0,11,2016,1,1,0,93
2016-09-20,0.0,0,9,2016,0,1,0,31
2016-09-02,29.99,216,9,2016,1,1,0,2915
2017-09-13,18.99,254,9,2017,0,1,0,186
2016-09-02,0.79,0,9,2016,0,1,0,1
2017-10-05,18.99,0,10,2017,1,1,0,86
2016-08-29,4.99,0,8,2016,0,1,0,365
2016-08-29,7.99,0,8,2016,0,1,0,211
2016-09-12,10.99,0,9,2016,0,1,0,10
2016-09-05,0.0,0,9,2016,0,1,0,751
2016-09-02,1.69,0,9,2016,0,1,0,20
2016-12-02,1.59,0,12,2016,1,0,0,4
2016-12-06,6.99,0,12,2016,0,1,0,19
2016-09-26,10.99,0,9,2016,0,1,0,14
2016-09-21,4.99,0,9,2016,0,1,0,8
2016-09-05,3.99,109,9,2016,0,1,0,3054
2016-12-16,10.99,0,12,2016,1,1,1,63
2017-06-21,9.99,0,6,2017,0,1,1,213
2016-09-29,14.99,0,9,2016,0,1,0,27
2016-11-11,4.79,28,11,2016,0,1,0,171
2017-01-20,4.99,0,1,2017,0,1,0,27
2016-08-23,1.99,0,8,2016,0,1,0,8
2019-03-01,15.49,0,3,2019,1,0,0,562
2016-10-24,3.99,0,10,2016,0,1,0,17
2016-09-23,5.99,386,9,2016,0,1,0,37
2016-09-16,0.79,0,9,2016,0,1,0,30
2016-10-18,0.0,55,10,2016,0,1,0,2171
2016-09-11,2.79,0,9,2016,0,1,0,7
2016-10-14,1.59,218,10,2016,0,1,0,175
2016-09-29,4.79,0,9,2016,0,1,0,34
2016-09-06,3.99,0,9,2016,0,1,0,166
2016-08-25,1.69,0,8,2016,0,1,0,2
2017-03-10,14.99,0,3,2017,0,1,0,214
2016-10-02,1.59,254,10,2016,0,1,0,229
2016-11-10,5.59,0,11,2016,0,1,0,1
2017-02-16,19.99,1409,2,2017,1,1,1,20024
2016-10-28,0.79,257,10,2016,0,1,0,308
2016-12-05,14.99,96,12,2016,0,1,0,156
2016-12-30,3.99,0,12,2016,0,1,0,18
2016-09-13,1.99,98,9,2016,0,1,0,48
2018-06-07,5.99,0,6,2018,0,1,0,249
2016-08-31,0.0,73,8,2016,0,1,0,1011
2016-08-27,3.99,0,8,2016,0,1,0,13
2016-08-22,0.0,0,8,2016,0,1,0,29
2018-05-21,8.99,280,5,2018,1,1,0,7347
2016-09-07,3.99,0,9,2016,0,1,0,9
2016-11-21,11.99,0,11,2016,1,1,1,10
2017-04-24,2.79,0,4,2017,0,1,1,6
2017-06-22,1.59,0,6,2017,0,1,1,1
2018-12-10,15.0,284,12,2018,0,1,0,3688
2016-10-26,0.79,210,10,2016,0,1,0,9
2017-11-19,0.79,272,11,2017,0,1,0,8
2016-09-05,2.79,0,9,2016,0,1,0,24
2018-08-30,11.39,0,8,2018,0,1,0,20
2016-11-23,2.79,0,11,2016,0,1,0,13
2016-10-25,6.99,43,10,2016,1,1,0,672
2017-01-02,2.79,0,1,2017,0,1,0,6
2017-05-31,10.99,0,5,2017,0,1,0,14
2016-08-25,5.19,0,8,2016,0,1,0,22
2016-09-20,3.99,0,9,2016,0,1,0,6
2016-08-29,3.99,0,8,2016,0,1,0,58
2016-09-20,1.99,0,9,2016,0,1,0,58
2016-08-26,0.79,0,8,2016,0,1,0,31
2017-07-31,2.89,0,7,2017,0,1,0,4
2017-10-09,3.99,0,10,2017,0,1,0,8
2017-01-02,1.99,0,1,2017,0,1,0,47
2016-12-14,22.99,1474,12,2016,1,1,0,2314
2016-09-05,7.19,0,9,2016,0,1,0,54
2017-02-03,4.99,0,2,2017,0,1,0,10
2016-09-29,1.99,308,9,2016,0,1,0,27
2016-09-27,0.79,0,9,2016,0,1,1,5
2016-11-20,0.0,10575,11,2016,1,0,0,1089
2018-07-16,4.79,0,7,2018,0,1,0,8
2017-12-15,7.19,126,12,2017,0,1,0,242
2016-10-27,6.99,0,10,2016,1,1,0,43
2018-03-06,11.39,0,3,2018,0,1,0,22
2018-01-30,11.39,0,1,2018,1,0,0,77
2018-05-19,6.99,0,5,2018,1,1,0,13
2017-02-14,7.99,61,2,2017,0,1,0,831
2017-09-26,10.99,0,9,2017,0,1,0,18
2016-11-02,1.0,0,11,2016,0,1,0,3
2016-10-28,6.99,0,10,2016,0,1,0,180
2017-02-24,0.0,23,2,2017,1,0,0,443
2016-11-10,0.0,0,11,2016,0,1,0,87
2016-09-19,3.99,0,9,2016,0,1,1,16
2018-03-27,34.99,0,3,2018,1,1,1,365
2018-02-22,0.0,0,2,2018,1,0,0,98
2016-09-22,10.99,0,9,2016,0,1,0,67
2016-09-02,1.99,0,9,2016,0,1,0,4
2018-10-02,7.19,0,10,2018,0,1,0,12
2017-05-01,3.99,0,5,2017,0,1,0,43
2016-09-13,1.59,211,9,2016,0,1,0,83
2016-11-02,10.99,0,11,2016,0,1,0,3
2016-11-03,10.29,142,11,2016,0,1,0,992
2016-09-01,0.0,1,9,2016,0,1,0,862
2016-08-25,5.59,0,8,2016,0,1,0,65
2017-01-09,1.99,206,1,2017,0,1,0,158
2016-09-06,4.99,0,9,2016,0,1,0,35
2016-11-30,4.79,0,11,2016,0,1,0,3
2018-04-12,0.0,0,4,2018,0,1,0,19
2017-04-01,18.99,0,4,2017,1,0,1,54
2016-09-26,0.79,0,9,2016,0,1,0,13
2017-04-03,10.99,0,4,2017,0,0,0,222
2017-09-14,6.99,0,9,2017,0,1,0,11
2016-08-25,1.59,0,8,2016,0,1,0,28
2016-09-02,3.99,0,9,2016,0,1,0,49
2016-08-26,0.0,0,8,2016,0,1,0,177
2016-10-10,6.99,192,10,2016,0,1,0,178
2016-12-20,10.99,0,12,2016,0,1,0,8
2016-09-02,5.59,0,9,2016,0,1,0,28
2019-04-10,11.39,0,4,2019,0,1,0,14
2016-08-25,0.0,32,8,2016,0,1,0,610
2016-12-16,1.99,271,12,2016,0,1,0,64
2016-09-22,0.79,297,9,2016,0,1,0,307
2017-09-21,18.99,0,9,2017,0,1,0,83
2017-02-15,0.0,0,2,2017,1,1,0,140
2016-09-30,1.99,0,9,2016,0,1,0,54
2017-12-08,23.79,17,12,2017,0,1,0,2171
2017-01-20,3.99,151,1,2017,0,1,0,296
2016-09-16,3.19,235,9,2016,0,1,0,165
2016-09-23,3.19,288,9,2016,0,1,0,110
2016-11-11,10.99,0,11,2016,0,1,0,38
2017-04-17,14.99,493,4,2017,1,1,0,260
2016-11-05,3.99,228,11,2016,0,1,0,96
2016-09-16,1.99,0,9,2016,0,1,0,27
2016-08-31,3.99,0,8,2016,1,0,0,6
2016-09-15,1.69,0,9,2016,0,1,0,42
2017-02-08,10.99,0,2,2017,1,1,0,122
2016-09-08,3.99,96,9,2016,0,1,0,267
2016-08-31,1.59,0,8,2016,0,1,0,24
2017-03-31,6.99,0,3,2017,0,1,0,11
2016-11-11,3.99,0,11,2016,0,1,0,146
2017-06-09,10.99,0,6,2017,1,1,0,28
2016-10-14,29.99,0,10,2016,0,1,0,34
2017-07-14,11.99,134,7,2017,0,1,0,429
2017-02-17,3.99,0,2,2017,0,1,0,18
2017-03-23,0.0,0,3,2017,1,1,1,201
2018-07-19,11.39,0,7,2018,0,1,1,59
2017-01-10,6.99,0,1,2017,0,1,0,34
2016-10-25,0.0,0,10,2016,0,1,0,51
2016-10-03,3.99,0,10,2016,0,1,1,17
2016-11-18,6.99,0,11,2016,0,1,0,33
2017-11-24,17.99,169,11,2017,0,1,0,962
2016-09-12,1.99,0,9,2016,0,1,0,90
2017-03-01,8.99,0,3,2017,0,1,0,7
2016-08-29,0.79,236,8,2016,0,1,0,716
2016-10-13,0.79,0,10,2016,0,1,0,45
2016-09-16,5.79,0,9,2016,0,1,0,11
2016-09-15,0.0,0,9,2016,1,0,1,75
2016-09-22,2.79,0,9,2016,0,1,0,32
2016-09-02,3.99,0,9,2016,0,1,0,8
2016-10-31,4.99,0,10,2016,0,1,0,22
2016-11-02,2.09,0,11,2016,0,1,0,38
2018-02-08,10.29,0,2,2018,0,1,0,175
2017-12-05,10.99,0,12,2017,1,1,0,12
2017-04-24,24.99,0,4,2017,0,1,0,43
2016-12-15,4.49,0,12,2016,0,1,0,9
2017-09-19,6.99,0,9,2017,1,1,0,7
2017-10-18,4.79,0,10,2017,1,1,0,6
2016-10-06,6.99,0,10,2016,0,1,0,8
2016-09-02,5.79,0,9,2016,0,1,0,18
2016-09-28,14.99,0,9,2016,0,1,0,579
2016-10-13,7.2,0,10,2016,0,1,0,25
2016-09-15,2.79,0,9,2016,0,1,0,4
2016-09-09,0.0,0,9,2016,0,0,0,13
2016-09-01,4.79,0,9,2016,1,1,1,40
2016-09-17,4.79,0,9,2016,0,1,1,49
2016-10-07,3.99,272,10,2016,0,1,0,50
2016-10-07,3.99,0,10,2016,0,1,0,133
2016-11-02,0.0,7,11,2016,0,1,0,56
2016-11-04,1.99,0,11,2016,0,1,0,16
2016-12-15,0.0,0,12,2016,0,0,0,73
2017-01-26,1.99,108,1,2017,0,1,0,1272
2016-10-24,3.99,0,10,2016,0,1,0,5
2016-12-15,7.19,0,12,2016,0,1,0,9
2016-08-31,1.99,0,8,2016,0,1,0,5
2017-02-21,13.99,0,2,2017,0,1,0,35
2018-09-26,11.39,0,9,2018,0,1,0,113
2018-06-12,10.99,0,6,2018,0,1,0,956
2017-06-21,10.99,77,6,2017,0,1,1,156
2016-09-03,2.79,0,9,2016,0,1,0,39
2016-09-29,0.0,0,9,2016,0,1,0,36
2016-09-23,6.99,0,9,2016,0,1,1,194
2016-10-19,3.99,0,10,2016,0,1,0,14
2016-10-26,6.99,0,10,2016,0,1,0,72
2016-09-28,3.99,22,9,2016,0,1,0,155
2017-12-21,0.0,0,12,2017,1,0,0,143
2016-09-13,0.79,0,9,2016,0,1,0,29
2017-05-26,3.99,530,5,2017,0,1,0,3261
2016-09-02,0.79,500,9,2016,0,1,0,123
2016-10-12,10.99,0,10,2016,0,1,0,75
2017-06-08,6.99,0,6,2017,1,1,0,28
2016-11-09,3.99,0,11,2016,0,1,0,4
2016-12-02,5.99,0,12,2016,0,1,0,3
2017-11-17,10.59,0,11,2017,1,1,0,23
2018-08-27,0.0,0,8,2018,0,1,0,54
2016-10-21,6.99,0,10,2016,0,1,0,12
2019-04-16,7.19,0,4,2019,0,1,0,42
2016-09-10,0.0,0,9,2016,0,1,0,45
2016-09-29,5.99,0,9,2016,0,1,0,16
2016-09-09,3.99,0,9,2016,0,1,0,14
2016-09-09,5.99,0,9,2016,0,1,0,38
2017-01-20,18.99,0,1,2017,0,1,0,16
2017-03-17,29.99,2022,3,2017,0,1,0,48801
2017-01-28,0.0,0,1,2017,0,0,0,9
2018-08-17,10.29,0,8,2018,0,1,0,85
2016-09-02,0.79,258,9,2016,0,1,0,360
2018-01-01,0.79,0,1,2018,1,1,0,1
2016-10-24,10.99,0,10,2016,0,1,0,144
2018-06-07,5.99,0,6,2018,0,1,0,11
2016-09-16,2.89,0,9,2016,0,1,0,60
2016-09-16,2.89,0,9,2016,0,1,0,33
2016-09-16,4.79,0,9,2016,0,1,0,31
2016-09-09,6.99,0,9,2016,0,1,0,26
2017-12-20,4.69,0,12,2017,0,1,0,46
2017-04-13,6.99,148,4,2017,0,1,0,506
2016-10-26,6.99,0,10,2016,1,0,0,12
2016-09-23,5.19,0,9,2016,0,1,0,23
2016-11-21,1.99,95,11,2016,0,1,0,461
2017-01-06,5.79,0,1,2017,0,1,0,10
2016-10-03,0.0,31,10,2016,0,1,0,690
2017-04-18,15.99,0,4,2017,0,1,0,269
2016-09-14,6.99,0,9,2016,0,1,0,12
2017-02-10,0.79,0,2,2017,0,1,0,16
2016-09-08,10.99,650,9,2016,1,1,0,19
2017-02-28,3.99,109,2,2017,0,1,0,59
2016-09-12,1.99,368,9,2016,0,1,0,49
2019-04-17,6.99,0,4,2019,0,1,0,32
2018-01-23,34.99,0,1,2018,0,1,0,107
2017-02-01,1.69,221,2,2017,0,1,0,34
2016-09-02,0.79,333,9,2016,0,1,0,48
2016-10-18,3.99,0,10,2016,1,1,0,5
2016-09-15,4.79,0,9,2016,0,1,0,23
2017-05-04,8.99,0,5,2017,0,1,0,1137
2017-07-07,3.99,0,7,2017,0,1,0,177
2016-09-09,3.99,0,9,2016,0,1,0,40
2017-07-22,3.99,257,7,2017,0,1,0,8
2017-11-03,39.99,85,11,2017,0,1,0,1297
2016-09-20,4.79,0,9,2016,0,1,0,36
2018-03-02,10.29,213,3,2018,0,1,0,1196
2016-10-02,1.59,0,10,2016,0,1,0,14
2016-09-20,0.0,0,9,2016,0,1,0,19
2016-09-14,1.69,0,9,2016,0,0,1,2
2018-04-02,7.19,0,4,2018,0,1,0,487
2016-10-05,1.99,0,10,2016,0,1,0,6
2016-12-19,5.99,0,12,2016,0,1,0,184
2017-05-01,3.99,0,5,2017,0,1,0,40
2016-10-18,4.99,0,10,2016,0,1,0,22
2016-09-22,5.59,0,9,2016,0,1,1,10
2016-10-05,0.0,0,10,2016,0,1,0,524
2016-11-09,3.99,0,11,2016,1,1,0,2
2016-12-12,4.79,1,12,2016,0,1,1,6
2016-09-08,1.59,0,9,2016,0,1,0,26
2017-06-15,24.99,999,6,2017,0,1,1,300
2016-09-12,2.89,0,9,2016,0,1,1,11
2016-11-11,0.79,0,11,2016,0,1,1,3
2017-02-15,9.99,0,2,2017,0,1,1,23
2017-10-18,22.99,0,10,2017,0,1,0,270
2017-02-08,14.99,133,2,2017,1,1,0,3820
2017-01-24,0.0,0,1,2017,0,1,0,228
2016-09-07,4.99,0,9,2016,0,1,0,44
2018-05-22,2.79,246,5,2018,0,1,0,56
2016-11-13,154.99,0,11,2016,0,1,0,17
2018-07-06,3.99,46,7,2018,0,1,0,61
2016-11-01,3.19,0,11,2016,0,1,0,9
2017-04-06,0.0,0,4,2017,0,1,0,66
2016-10-01,0.0,0,10,2016,0,1,0,78
2017-09-07,0.79,0,9,2017,0,1,0,5
2017-07-18,2.09,0,7,2017,0,1,0,3
2016-09-10,1.99,213,9,2016,0,1,0,596
2016-09-23,0.0,0,9,2016,0,1,0,19
2016-10-13,4.79,252,10,2016,0,1,0,126
2016-10-28,3.99,0,10,2016,0,1,0,30
2016-09-23,0.79,163,9,2016,1,1,0,253
2016-10-20,3.99,0,10,2016,0,1,1,23
2016-11-04,0.0,0,11,2016,0,1,0,25
2017-06-01,0.0,0,6,2017,0,1,0,37
2017-01-05,2.79,404,1,2017,0,1,0,2066
2016-11-17,1.69,0,11,2016,0,1,0,12
2016-11-11,4.79,0,11,2016,0,1,0,49
2016-09-11,2.09,203,9,2016,1,1,0,115
2016-10-26,3.99,0,10,2016,0,1,0,9
2017-02-01,2.79,210,2,2017,1,1,1,131
2016-09-14,6.99,0,9,2016,0,1,0,5
2016-11-15,29.99,0,11,2016,1,1,1,35
2016-09-29,0.79,0,9,2016,0,1,0,2
2017-05-30,33.99,141,5,2017,1,1,0,1498
2017-04-10,3.99,0,4,2017,0,1,0,10
2018-04-06,3.99,0,4,2018,0,1,0,60
2016-09-29,6.99,0,9,2016,0,1,0,167
2016-12-21,9.99,0,12,2016,0,1,0,153
2016-10-17,1.99,1,10,2016,0,1,0,22
2018-04-19,15.49,1536,4,2018,1,1,0,5710
2017-02-24,0.0,0,2,2017,0,1,0,49
2016-09-23,3.99,0,9,2016,0,1,0,15
2018-03-08,3.99,0,3,2018,0,1,0,10
2017-02-07,24.99,37,2,2017,0,1,0,1267
2017-02-07,24.99,60,2,2017,0,1,0,500
2016-10-16,2.79,0,10,2016,1,1,0,2
2017-06-08,1.99,0,6,2017,0,1,0,15
2018-01-26,6.99,0,1,2018,1,1,0,15
2016-10-31,5.79,0,10,2016,0,1,0,16
2016-09-12,3.99,159,9,2016,0,0,0,672
2016-09-20,4.99,0,9,2016,0,1,0,2
2017-04-14,4.99,0,4,2017,0,1,0,24
2016-12-01,6.99,0,12,2016,0,1,0,83
2018-06-05,33.99,1034,6,2018,1,1,0,5303
2016-09-16,0.79,109,9,2016,1,0,0,673
2017-06-09,3.19,307,6,2017,0,1,0,57
2016-11-22,3.99,331,11,2016,0,1,0,80
2017-04-18,0.79,256,4,2017,0,1,0,230
2016-09-29,3.19,231,9,2016,0,1,0,171
2016-09-13,1.49,0,9,2016,0,1,0,43
2016-09-21,1.59,0,9,2016,0,1,0,7
2016-12-15,3.19,351,12,2016,0,1,0,51
2016-10-05,0.79,238,10,2016,0,1,0,83
2016-09-23,10.29,0,9,2016,0,1,1,19
2017-04-14,6.99,0,4,2017,1,1,0,93
2016-10-21,2.79,0,10,2016,0,1,0,133
2017-06-19,5.59,0,6,2017,0,1,0,31
2016-09-23,1.99,0,9,2016,0,1,0,24
2016-11-02,4.79,0,11,2016,0,1,0,51
2016-09-29,1.99,223,9,2016,0,1,0,140
2016-09-28,0.79,218,9,2016,0,1,0,245
2016-10-19,0.79,210,10,2016,0,1,0,195
2016-09-23,4.79,242,9,2016,1,1,0,42
2016-09-12,0.79,0,9,2016,0,1,0,18
2016-09-08,0.79,304,9,2016,0,1,0,24
2016-09-19,1.99,0,9,2016,0,1,0,22
2017-09-14,6.99,0,9,2017,0,1,0,12
2016-09-12,4.99,0,9,2016,0,1,0,4
2016-09-14,6.99,0,9,2016,0,1,0,9
2016-09-16,6.99,0,9,2016,0,1,0,6
2016-09-22,4.99,0,9,2016,0,1,0,9
2016-09-28,4.99,0,9,2016,0,1,0,3
2016-10-12,6.99,0,10,2016,0,1,0,5
2016-10-20,14.99,0,10,2016,0,0,0,16
2017-04-05,7.19,0,4,2017,0,1,0,2
2017-02-23,6.99,0,2,2017,0,1,0,34
2016-10-19,6.99,0,10,2016,0,1,0,7
2016-10-10,3.99,0,10,2016,0,1,0,38
2016-11-08,3.19,236,11,2016,0,1,0,73
2016-09-26,3.19,258,9,2016,0,1,0,143
2016-10-14,15.49,0,10,2016,0,1,1,25
2016-12-08,4.99,0,12,2016,0,1,0,31
2017-07-26,14.99,0,7,2017,0,1,0,260
2018-04-13,3.19,257,4,2018,1,0,0,32
2017-02-14,6.99,1,2,2017,1,1,0,36
2016-11-28,3.99,0,11,2016,0,1,0,5
2018-03-15,16.99,772,3,2018,0,1,0,1024
2016-12-06,5.19,175,12,2016,1,1,0,36
2017-04-27,9.99,0,4,2017,0,1,0,78
2016-09-30,2.99,0,9,2016,0,1,0,33
2016-10-18,7.19,220,10,2016,0,1,0,210
2016-10-27,3.99,0,10,2016,1,1,0,7
2017-01-29,2.79,0,1,2017,0,1,0,90
2017-01-30,0.0,0,1,2017,1,1,0,26
2018-10-15,0.0,0,10,2018,1,0,0,348
2016-09-20,1.59,212,9,2016,0,1,0,291
2016-11-28,10.99,0,11,2016,1,1,0,363
2016-09-14,0.0,0,9,2016,0,1,0,111
2017-01-30,5.54,0,1,2017,0,1,0,508
2016-11-25,29.99,0,11,2016,0,1,1,87
2016-09-16,4.99,202,9,2016,0,1,0,343
2017-12-20,4.69,0,12,2017,0,1,0,30
2016-11-11,0.79,302,11,2016,0,1,0,10
2016-10-12,0.79,0,10,2016,0,1,0,20
2016-10-04,7.19,0,10,2016,0,1,0,134
2016-12-27,1.59,0,12,2016,0,1,0,61
2016-12-14,0.0,0,12,2016,0,0,0,333
2016-11-18,1.69,0,11,2016,0,1,0,15
2016-11-01,5.99,0,11,2016,0,1,0,125
2016-10-14,5.59,0,10,2016,0,1,0,13
2017-12-16,5.19,0,12,2017,0,1,0,11
2016-09-19,14.99,0,9,2016,0,1,1,6
2018-05-22,2.09,0,5,2018,0,1,0,3
2016-12-16,6.99,0,12,2016,0,1,0,14
2016-12-23,1.59,0,12,2016,0,1,0,28
2018-10-31,10.29,0,10,2018,1,1,0,24
2018-05-15,15.49,0,5,2018,0,1,0,13
2016-10-02,7.99,0,10,2016,0,1,1,16
2016-09-16,6.99,0,9,2016,0,1,0,170
2016-12-07,34.99,0,12,2016,0,1,1,46
2017-05-05,2.09,0,5,2017,0,1,0,6
2018-02-26,7.19,0,2,2018,0,1,0,107
2016-10-21,0.79,0,10,2016,0,1,0,2
2018-09-04,10.99,0,9,2018,0,1,0,36
2016-10-21,0.0,3,10,2016,0,1,0,2710
2016-12-08,4.99,0,12,2016,0,1,0,69
2017-03-28,3.99,0,3,2017,0,1,1,6
2016-10-13,0.0,13,10,2016,0,1,0,394
2016-12-16,8.99,278,12,2016,0,1,0,309
2017-07-20,13.99,1062,7,2017,1,1,0,8559
2017-04-28,1.59,223,4,2017,0,1,0,273
2016-11-21,7.5,0,11,2016,0,1,0,2
2016-09-30,2.79,0,9,2016,0,1,0,18
2017-05-11,8.99,0,5,2017,0,1,0,34
2016-11-03,6.99,0,11,2016,0,1,0,40
2016-10-26,3.99,0,10,2016,0,1,0,14
2017-07-20,2.79,0,7,2017,0,1,1,319
2016-09-20,2.99,0,9,2016,0,1,0,33
2016-09-26,2.09,0,9,2016,0,1,0,54
2017-10-17,19.99,501,10,2017,0,1,0,117
2016-10-07,6.19,0,10,2016,0,1,0,38
2017-10-31,11.39,0,10,2017,1,1,1,377
2016-10-25,5.59,0,10,2016,0,1,0,11
2016-12-07,7.19,218,12,2016,0,1,0,213
2016-12-16,7.19,0,12,2016,0,1,0,3
2017-05-26,2.79,0,5,2017,0,1,0,14
2017-05-18,14.99,375,5,2017,0,1,0,520
2016-09-13,0.0,0,9,2016,0,1,0,188
2016-12-02,14.99,0,12,2016,0,1,1,33
2017-02-21,0.0,0,2,2017,1,1,0,51
2017-02-13,0.79,112,2,2017,0,1,0,302
2016-12-05,0.0,0,12,2016,0,1,0,123
2016-10-03,0.0,1,10,2016,0,1,0,1334
2017-01-25,10.99,0,1,2017,0,1,0,19
2016-09-30,1.59,0,9,2016,0,0,0,10
2016-10-07,14.99,0,10,2016,0,1,0,5
2017-03-27,0.0,0,3,2017,1,0,0,45
2017-12-18,4.79,0,12,2017,0,1,0,50
2016-12-27,0.79,364,12,2016,0,1,0,163
2018-03-21,31.99,0,3,2018,1,1,0,223
2017-09-12,0.79,0,9,2017,0,1,0,19
2016-09-19,3.99,0,9,2016,0,1,0,7
2016-10-24,1.69,0,10,2016,0,0,1,202
2018-04-27,11.39,0,4,2018,0,1,0,31
2017-09-14,6.99,0,9,2017,0,1,0,13
2017-03-01,3.99,0,3,2017,0,1,0,3
2017-05-05,11.39,61,5,2017,0,1,0,265
2016-12-16,9.29,0,12,2016,0,1,0,201
2017-03-16,44.8,0,3,2017,0,1,0,2730
2017-01-22,6.99,0,1,2017,0,1,0,4
2016-11-02,10.99,0,11,2016,0,1,0,337
2019-03-28,8.99,0,3,2019,1,1,0,22
2016-09-29,7.99,0,9,2016,1,1,0,48
2016-09-20,0.79,0,9,2016,0,0,0,84
2016-10-05,2.09,0,10,2016,0,1,0,14
2016-11-25,3.99,0,11,2016,1,1,0,5
2018-09-27,14.99,0,9,2018,0,1,0,435
2016-10-13,0.0,63,10,2016,0,1,0,3753
2016-12-07,14.99,30,12,2016,0,1,0,397
2016-09-22,6.99,0,9,2016,0,1,0,24
2017-01-31,6.99,0,1,2017,0,1,0,23
2016-10-25,6.19,27,10,2016,0,1,0,598
2016-09-20,4.99,0,9,2016,0,1,0,4
2017-03-28,2.09,0,3,2017,0,1,0,44
2016-10-06,1.99,0,10,2016,0,1,0,45
2016-11-08,0.79,0,11,2016,0,1,0,4
2016-09-20,0.79,204,9,2016,0,1,0,77
2016-12-18,0.0,63,12,2016,0,1,0,3907
2018-03-29,0.0,17,3,2018,1,1,0,1025
2016-10-18,3.99,0,10,2016,0,1,0,7
2016-10-27,1.59,0,10,2016,0,1,0,3
2017-06-22,0.0,182,6,2017,1,1,0,9411
2016-09-15,0.0,0,9,2016,0,1,0,31
2016-10-10,1.69,23,10,2016,0,1,0,21
2017-06-09,0.0,0,6,2017,0,1,0,18
2017-06-02,6.99,296,6,2017,0,1,0,67
2018-10-31,0.0,0,10,2018,0,1,0,34
2019-01-25,2.09,0,1,2019,0,1,0,8
2016-09-26,10.99,229,9,2016,0,1,0,3451
2016-10-06,1.99,87,10,2016,0,1,0,175
2018-03-15,10.99,0,3,2018,0,1,0,66
2017-11-16,9.29,404,11,2017,0,1,0,414
2016-12-07,14.99,0,12,2016,0,1,0,114
2016-10-28,10.29,0,10,2016,0,1,0,141
2016-09-20,3.99,0,9,2016,0,1,0,13
2017-04-12,6.99,0,4,2017,0,1,0,6
2016-09-26,6.99,0,9,2016,0,1,0,23
2017-02-17,6.99,0,2,2017,0,1,0,44
2018-07-23,10.99,0,7,2018,0,1,0,107
2016-10-21,3.99,266,10,2016,0,1,0,30
2017-02-17,0.0,0,2,2017,1,0,0,333
2016-10-27,0.79,0,10,2016,0,0,0,16
2016-10-26,3.19,235,10,2016,0,1,0,77
2018-05-31,15.49,144,5,2018,1,1,0,2043
2017-01-09,0.79,0,1,2017,0,1,0,6
2018-08-17,2.09,0,8,2018,1,1,0,120
2016-10-12,0.0,0,10,2016,0,1,0,46
2018-07-24,0.0,0,7,2018,0,1,0,19
2018-11-15,0.0,271,11,2018,0,1,0,4450
2016-12-09,14.99,0,12,2016,0,1,0,227
2016-12-16,10.99,0,12,2016,1,1,0,262
2016-10-26,6.99,407,10,2016,0,1,0,116
2016-10-14,1.99,0,10,2016,0,1,0,70
2017-10-07,7.19,0,10,2017,0,1,0,38
2017-03-31,8.99,0,3,2017,1,1,0,21
2016-09-27,0.79,197,9,2016,1,1,0,97
2016-09-28,1.59,0,9,2016,0,1,0,120
2016-10-14,0.79,0,10,2016,0,1,0,36
2016-10-02,3.99,0,10,2016,0,1,0,15
2016-11-04,5.99,69,11,2016,0,1,0,321
2016-09-28,0.0,16,9,2016,0,1,0,953
2016-09-19,0.0,0,9,2016,0,1,1,41
2016-10-01,2.79,332,10,2016,0,1,0,107
2016-10-04,4.79,0,10,2016,0,1,0,2
2018-06-11,11.39,0,6,2018,0,1,0,13
2016-10-20,1.99,140,10,2016,0,1,0,2106
